fecha,grano,sector,campaña,compras_semanales,total_comprado_acumulado,precio_hecho,a_fijar,fijado,saldo_a_fijar
11/01/2023,girasol,Industria,21/22,13800,2781200,2377300,403900,294200,109700
11/01/2023,girasol,Industria,22/23,65700,245800,137100,108700,4100,104600
11/01/2023,maíz,Exportador,21/22,100400,39490600,29044100,10446500,6462100,3984400
11/01/2023,maíz,Exportador,22/23,44200,6805400,2711000,4094400,95600,4094400
11/01/2023,maíz,Industria,21/22,526200,5391700,4025100,1366600,618600,748000
11/01/2023,maíz,Industria,22/23,16000,103700,41900,61800,1000,60800
11/01/2023,soja,Exportador,21/22,11500,7502890,6898900,604000,162500,441500
11/01/2023,soja,Exportador,22/23,600,384800,296800,88000,0,88000
11/01/2023,soja,Industria,21/22,37000,27938700,15336900,12601800,10111000,2490800
11/01/2023,soja,Industria,22/23,81600,2357200,331100,2026100,45900,1980100
11/01/2023,sorgo,Exportador,21/22,6500,1339800,1250900,88900,62800,26100
11/01/2023,sorgo,Exportador,22/23,400,24000,24000,0,0,0
11/01/2023,sorgo,Industria,21/22,900,20600,20600,0,0,0
11/01/2023,sorgo,Industria,22/23,100,100,100,0,0,0
11/01/2023,trigo,Exportador,21/22,3900,18088600,14834200,3254400,1794800,1459600
11/01/2023,trigo,Exportador,22/23,14000,5597400,3145200,2452200,503000,1949200
11/01/2023,trigo,Industria,21/22,5900,4948000,3780300,1167700,1113700,53900
11/01/2023,trigo,Industria,22/23,99100,1222900,876100,346800,124100,222700
18/01/2023,cebada cervecera,Exportador,21/22,2600,1467400,1444400,23000,20700,2300
18/01/2023,cebada cervecera,Exportador,22/23,42500,410800,404400,6400,6400,-300
18/01/2023,cebada cervecera,Industria,21/22,9900,1331700,1109300,222400,203300,19100
18/01/2023,cebada cervecera,Industria,22/23,29500,212400,100600,111800,14800,97000
18/01/2023,cebada forrajera,Exportador,21/22,2400,2613400,2571900,41500,27800,13700
18/01/2023,cebada forrajera,Exportador,22/23,41900,1002500,927600,74900,11200,63600
18/01/2023,girasol,Exportador,21/22,200,152100,141400,10700,5700,5000
18/01/2023,girasol,Exportador,22/23,0,31800,8100,23700,700,23000
18/01/2023,girasol,Industria,21/22,11000,2792200,2386000,406200,320500,85700
18/01/2023,girasol,Industria,22/23,38700,284500,161900,122600,11600,111000
18/01/2023,maíz,Exportador,21/22,122200,39612800,29162700,10450100,6525600,3924500
18/01/2023,maíz,Exportador,22/23,36200,6841600,2728400,4113200,98000,4113200
18/01/2023,maíz,Industria,21/22,526200,5391700,4025100,1366600,618600,748000
18/01/2023,maíz,Industria,22/23,16000,103700,41900,61800,1000,60800
18/01/2023,soja,Exportador,21/22,5800,7508700,6901300,607400,162500,444900
18/01/2023,soja,Exportador,22/23,1500,386300,298300,88000,0,88000
18/01/2023,soja,Industria,21/22,36200,27976200,15360400,12615800,10120500,2495300
18/01/2023,soja,Industria,22/23,269100,2626300,449300,2177100,46700,2130300
18/01/2023,sorgo,Exportador,21/22,13500,1353300,1261100,92200,71900,20300
18/01/2023,sorgo,Exportador,22/23,200,24200,24200,0,0,0
18/01/2023,sorgo,Industria,21/22,900,20600,20600,0,0,0
18/01/2023,sorgo,Industria,22/23,100,100,100,0,0,0
18/01/2023,trigo,Exportador,21/22,2100,18090700,14835800,3254900,1799200,1455700
18/01/2023,trigo,Exportador,22/23,14200,5611600,3159100,2452500,525000,1927500
18/01/2023,trigo,Industria,21/22,6300,4954300,3784500,1169800,1117000,52700
18/01/2023,trigo,Industria,22/23,82000,1324000,959600,364400,148200,216200
25/01/2023,cebada cervecera,Exportador,21/22,2500,1469900,1446900,23000,20700,2300
25/01/2023,cebada cervecera,Exportador,22/23,61500,472300,465900,6400,6400,0
25/01/2023,cebada cervecera,Industria,21/22,4600,1336300,1113300,223000,203700,19300
25/01/2023,cebada cervecera,Industria,22/23,94000,306400,174700,131700,40600,91100
25/01/2023,cebada forrajera,Exportador,21/22,3500,2616900,2575400,41500,27800,13700
25/01/2023,cebada forrajera,Exportador,22/23,34800,1040349.9999999999,964000,76400,12700,63600
25/01/2023,girasol,Exportador,21/22,700,152800,142100,10700,5700,5000
25/01/2023,girasol,Exportador,22/23,1300,33100,9100,24000,4600,19400
25/01/2023,girasol,Industria,21/22,13000,2805200,2394500,410700,323800,86900
25/01/2023,girasol,Industria,22/23,93000,377500,199400,178100,21100,157000
25/01/2023,maíz,Exportador,21/22,192000,39804800,29334700,10470100,6594500,3875600
25/01/2023,maíz,Exportador,22/23,84200,6925800,2768000,4157800,101100,4157800
25/01/2023,maíz,Industria,21/22,489300,5881000,4439900,1441100,765900,675200
25/01/2023,maíz,Industria,22/23,29700,133400,61500,71900,2200,69700
25/01/2023,soja,Exportador,21/22,4100,7511790,6902700,609100,162500,446600
25/01/2023,soja,Exportador,22/23,6400,392700,304700,88000,0,88000
25/01/2023,soja,Industria,21/22,52100,28028900,15386800,12642100,10137200,2504900
25/01/2023,soja,Industria,22/23,31900,2658700,456500,2202300,47100,2155100
25/01/2023,sorgo,Exportador,21/22,5500,1358800,1266600,92200,78700,13500
25/01/2023,sorgo,Exportador,22/23,22600,78000,78000,0,0,0
25/01/2023,sorgo,Industria,21/22,900,21500,21500,0,0,0
25/01/2023,sorgo,Industria,22/23,0,100,100,0,0,0
25/01/2023,trigo,Exportador,21/22,4500,18095200,14839800,3255400,1801900,1453500
25/01/2023,trigo,Exportador,22/23,38200,5649800,3194600,2455200,538900,1916300
25/01/2023,trigo,Industria,21/22,6700,4961000,3789800,1171200,1119000,52100
25/01/2023,trigo,Industria,22/23,81100,1406500,1027300,379200,153800,225400
01/02/2023,cebada cervecera,Exportador,21/22,0,1469900,1446900,23000,20800,2200
01/02/2023,cebada cervecera,Exportador,22/23,36200,508500,500800,7700,7700,0
01/02/2023,cebada cervecera,Industria,21/22,4600,1336300,1113300,223000,203700,19300
01/02/2023,cebada cervecera,Industria,22/23,94000,306400,174700,131700,40600,91100
01/02/2023,cebada forrajera,Exportador,21/22,400,2617300,2575800,41500,27800,13700
01/02/2023,cebada forrajera,Exportador,22/23,45000,1085400,1008600,76800,20600,56100
01/02/2023,girasol,Exportador,21/22,900,153700,143000,10700,5700,5000
01/02/2023,girasol,Exportador,22/23,3100,36200,10900,25300,8000,17300
01/02/2023,girasol,Industria,21/22,5300,2810500,2399300,411200,325400,85800
01/02/2023,girasol,Industria,22/23,66900,444400,249700,194700,25000,169700
01/02/2023,maíz,Exportador,21/22,297100,40101900,29614000,10487900,6691500,3796400
01/02/2023,maíz,Exportador,22/23,208400,7134200,2933700,4200500,123800,4200500
01/02/2023,maíz,Industria,21/22,489300,5881000,4439900,1441100,765900,675200
01/02/2023,maíz,Industria,22/23,29700,133400,61500,71900,2200,69700
01/02/2023,soja,Exportador,21/22,22500,7532900,6906000,626900,162500,464400
01/02/2023,soja,Exportador,22/23,22300,415000,326200,88800,0,88800
01/02/2023,soja,Industria,21/22,54600,28083300,15413600,12669700,10146600,2523100
01/02/2023,soja,Industria,22/23,206100,2864800,486900,2378000,49300,2328600
01/02/2023,sorgo,Exportador,21/22,2200,1361000,1268300,92700,78800,13900
01/02/2023,sorgo,Exportador,22/23,16100.000000000002,94100,93100,1000,0,1000
01/02/2023,sorgo,Industria,21/22,900,21500,21500,0,0,0
01/02/2023,sorgo,Industria,22/23,0,100,100,0,0,0
01/02/2023,trigo,Exportador,21/22,1700,18096900,14841500,3255400,1807900,1447500
01/02/2023,trigo,Exportador,22/23,20600,5670400,3215100,2455300,557400,1897900
01/02/2023,trigo,Industria,21/22,4600,4966900,3794200,1172700,1123900,48700
01/02/2023,trigo,Industria,22/23,76300,1487500,1090800,396700,165500,231200
08/02/2023,cebada cervecera,Exportador,21/22,100,1470000,1447000,23000,20800,2200
08/02/2023,cebada cervecera,Exportador,22/23,61600,570100,562400,7700,7700,0
08/02/2023,cebada cervecera,Industria,21/22,4600,1336300,1113300,223000,203700,19300
08/02/2023,cebada cervecera,Industria,22/23,94000,306400,174700,131700,40600,91100
08/02/2023,cebada forrajera,Exportador,21/22,400,2617700,2576200,41500,27800,13700
08/02/2023,cebada forrajera,Exportador,22/23,52800,1141550,1064800,76800,22200,54500
08/02/2023,girasol,Exportador,21/22,200,153900,143200,10700,5900,4800
08/02/2023,girasol,Exportador,22/23,2900,39100,11600,27500,10500,17000
08/02/2023,girasol,Industria,21/22,9000,2819500,2408300,411200,326900,84300
08/02/2023,girasol,Industria,22/23,90900,535300,316900,218400,30200,188200
08/02/2023,maíz,Exportador,21/22,176000,40277900,29770000,10507900,6738800,3769100
08/02/2023,maíz,Exportador,22/23,131500,7265700,3008200,4257500,131800,4257500
08/02/2023,maíz,Industria,21/22,489300,5881000,4439900,1441100,765900,675200
08/02/2023,maíz,Industria,22/23,29700,133400,61500,71900,2200,69700
08/02/2023,soja,Exportador,21/22,18300,7548590,6905000,643600,162800,480800
08/02/2023,soja,Exportador,22/23,18800,433800,344000,89800,100,89700
08/02/2023,soja,Industria,21/22,79700,28163000,15446300,12716700,10150400,2566300
08/02/2023,soja,Industria,22/23,196100,3060900,499300,2561700,50000,2511600
08/02/2023,sorgo,Exportador,21/22,1800,1362800,1270000,92800,80400,12400
08/02/2023,sorgo,Exportador,22/23,5100,99200,98100,1100,0,1100
08/02/2023,sorgo,Industria,21/22,900,21500,21500,0,0,0
08/02/2023,sorgo,Industria,22/23,0,100,100,0,0,0
08/02/2023,trigo,Exportador,21/22,26600,18123500,14863100,3260400,1809300,1451100
08/02/2023,trigo,Exportador,22/23,17300,5687700,3232200,2455500,570300,1885200
08/02/2023,trigo,Industria,21/22,6200,4973362,3798700,1174700,1124920,49700
08/02/2023,trigo,Industria,22/23,87700,1593200,1180100,413100,181500,231600
15/02/2023,cebada cervecera,Exportador,21/22,0,1470000,1447000,23000,20800,2200
15/02/2023,cebada cervecera,Exportador,22/23,8000,578100,570400,7700,7700,0
15/02/2023,cebada cervecera,Industria,21/22,4600,1336300,1113300,223000,203700,19300
15/02/2023,cebada cervecera,Industria,22/23,94000,306400,174700,131700,40600,91100
15/02/2023,cebada forrajera,Exportador,21/22,0,2617700,2576200,41500,27800,13700
15/02/2023,cebada forrajera,Exportador,22/23,43400,1185000,1108100,76900,22300,54500
15/02/2023,girasol,Exportador,21/22,400,154300,143600,10700,6000,4700
15/02/2023,girasol,Exportador,22/23,600,39700,11900,27800,11700,16100.000000000002
15/02/2023,girasol,Industria,21/22,6600,2826100,2414500,411600,329200,82400
15/02/2023,girasol,Industria,22/23,121400,656700,399100,257600.00000000003,41900,215700
15/02/2023,maíz,Exportador,21/22,165700,40443600,29933600,10510000,6773400,3736600
15/02/2023,maíz,Exportador,22/23,430200,7695900,3215800,4480100,142300,4480100
15/02/2023,maíz,Industria,21/22,489300,5881000,4439900,1441100,765900,675200
15/02/2023,maíz,Industria,22/23,29700,133400,61500,71900,2200,69700
15/02/2023,soja,Exportador,21/22,9200,7550290,6903700,646600,163600,483000
15/02/2023,soja,Exportador,22/23,6500,440300,350400,89900,200,89700
15/02/2023,soja,Industria,21/22,173900,28338900,15615100,12723800,10160400,2563400
15/02/2023,soja,Industria,22/23,232100,3293000,593800,2699300,53800,2645400
15/02/2023,sorgo,Exportador,21/22,8100,1370900,1277900,93000,80600,12400
15/02/2023,sorgo,Exportador,22/23,10600,109800,108700,1100,0,1100
15/02/2023,sorgo,Industria,21/22,900,21500,21500,0,0,0
15/02/2023,sorgo,Industria,22/23,0,100,100,0,0,0
15/02/2023,trigo,Exportador,21/22,2900,18126400,14865900,3260500,1813700,1446800
15/02/2023,trigo,Exportador,22/23,11000,5693690,3236800,2456900,587500,1869400
15/02/2023,trigo,Industria,21/22,8800,4982200,3805400,1176770,1129120,47600
15/02/2023,trigo,Industria,22/23,68100,1670200,1241500,428700,190200,238500
22/02/2023,cebada cervecera,Exportador,21/22,0,1470000,1447000,23000,20800,2200
22/02/2023,cebada cervecera,Exportador,22/23,5200,583300,574900,8400,8300,100
22/02/2023,cebada cervecera,Industria,21/22,15800,1352100,1115400,236700,219100,17600
22/02/2023,cebada cervecera,Industria,22/23,291400,597800,456400,141400,61200,80200
22/02/2023,cebada forrajera,Exportador,21/22,0,2617700,2576200,41500,27800,13700
22/02/2023,cebada forrajera,Exportador,22/23,37100,1222100,1145200,76900,22600,54200
22/02/2023,girasol,Exportador,21/22,600,154900,144200,10700,6000,4700
22/02/2023,girasol,Exportador,22/23,100,39800,12000,27800,13900,13900
22/02/2023,girasol,Industria,21/22,4500,2830600,2418500,412100,331800,80300
22/02/2023,girasol,Industria,22/23,64400.00000000001,721100,455700,265400,46500,218900
22/02/2023,maíz,Exportador,21/22,129600,40573200,30052600,10520600,6802600,3718000
22/02/2023,maíz,Exportador,22/23,74400,7770300,3279400,4490900,147500,4343400
22/02/2023,maíz,Industria,21/22,525200,6406200,4897800,1508400,850700,657700
22/02/2023,maíz,Industria,22/23,36600,170000,88800,81200,3000,78200
22/02/2023,soja,Exportador,21/22,7100,7563990,6917400,646600,165800,480800
22/02/2023,soja,Exportador,22/23,6200,446500,356600,89900,200,89700
22/02/2023,soja,Industria,21/22,47400,28390730,15651900,12738800,10177400,2561400
22/02/2023,soja,Industria,22/23,160700,3453700,615400,2838400,54500,2783800
22/02/2023,sorgo,Exportador,21/22,2100,1373000,1280000,93000,80700,12300
22/02/2023,sorgo,Exportador,22/23,1300,111100,109900,1200,0,1200
22/02/2023,sorgo,Industria,21/22,500,22000,22000,0,0,0
22/02/2023,sorgo,Industria,22/23,100,200,200,0,0,0
22/02/2023,trigo,Exportador,21/22,1400,18127800,14867300,3260500,1816100,1444400
22/02/2023,trigo,Exportador,22/23,19300,5713000,3255500,2457500,598100,1859400
22/02/2023,trigo,Industria,21/22,2100,4984300,3806700,1177600,1137300,40200
22/02/2023,trigo,Industria,22/23,43800,1719400,1275700,443700,191100,252600
01/03/2023,cebada cervecera,Exportador,21/22,0,1470000,1447000,23000,20800,2200
01/03/2023,cebada cervecera,Exportador,22/23,16100.000000000002,604150,584200,20000,14200,5800
01/03/2023,cebada cervecera,Industria,21/22,15800,1352100,1115400,236700,219100,17600
01/03/2023,cebada cervecera,Industria,22/23,291400,597800,456400,141400,61200,80200
01/03/2023,cebada forrajera,Exportador,21/22,0,2617700,2576200,41500,27800,13700
01/03/2023,cebada forrajera,Exportador,22/23,36100,1258200,1181300,76900,22600,54200
01/03/2023,girasol,Exportador,21/22,500,155400,144700,10700,6000,4700
01/03/2023,girasol,Exportador,22/23,2600,42400,13300,29100,14500,14600
01/03/2023,girasol,Industria,21/22,8400,2839000,2426300,412700,336300,76400
01/03/2023,girasol,Industria,22/23,140600,862500,581300,281200,54200,227000
01/03/2023,maíz,Exportador,21/22,121800,40695000,30164400,10530600,6886000,3644600
01/03/2023,maíz,Exportador,22/23,114400,7894700,3372300,4522400,159400,4363000
01/03/2023,maíz,Industria,21/22,525200,6406200,4897800,1508400,850700,657700
01/03/2023,maíz,Industria,22/23,36600,170000,88800,81200,3000,78200
01/03/2023,soja,Exportador,21/22,25300,7589300,6922700,666600,166400,500200
01/03/2023,soja,Exportador,22/23,15400,461900,370800,91100,200,90900
01/03/2023,soja,Industria,21/22,90900,28510630,15751600,12759000,10192600,2566400
01/03/2023,soja,Industria,22/23,33400,3487100,639900,2847300,54800,2792400
01/03/2023,sorgo,Exportador,21/22,1300,1374300,1281200,93100,81200,11900
01/03/2023,sorgo,Exportador,22/23,2800,113900,112700,1200,0,1200
01/03/2023,sorgo,Industria,21/22,500,22000,22000,0,0,0
01/03/2023,sorgo,Industria,22/23,100,200,200,0,0,0
01/03/2023,trigo,Exportador,21/22,3200,18130400,14869900,3260500,1819600,1440900
01/03/2023,trigo,Exportador,22/23,24700,5737700,3278000,2459700,619800,1839900
01/03/2023,trigo,Industria,21/22,6600,4991262,3810100,1181170,1143020,38200
01/03/2023,trigo,Industria,22/23,84700,1817800,1354400,463400,209700,253700
08/03/2023,cebada cervecera,Exportador,21/22,200,1470200,1447200,23000,20900,2100
08/03/2023,cebada cervecera,Exportador,22/23,75900,680100,660100,20000,14500,5500
08/03/2023,cebada cervecera,Industria,21/22,15800,1352100,1115400,236700,219100,17600
08/03/2023,cebada cervecera,Industria,22/23,291400,597800,456400,141400,61200,80200
08/03/2023,cebada forrajera,Exportador,21/22,0,2617700,2576200,41500,28000,13500
08/03/2023,cebada forrajera,Exportador,22/23,49800,1308000,1231000,77000,22700,54200
08/03/2023,girasol,Exportador,21/22,1100,156500,145800,10700,6000,4700
08/03/2023,girasol,Exportador,22/23,2300,44700,15000,29700,14800,14900
08/03/2023,girasol,Industria,21/22,7700,2846700,2433200,413500,339700,73800
08/03/2023,girasol,Industria,22/23,162100,1024599.9999999999,707800,316800,56700,260100.00000000003
08/03/2023,maíz,Exportador,21/22,119000,40814000,30279000,10535000,6938100,3596900
08/03/2023,maíz,Exportador,22/23,174700,8069400,3522800,4546600,193200,4353400
08/03/2023,maíz,Industria,21/22,525200,6406200,4897800,1508400,850700,657700
08/03/2023,maíz,Industria,22/23,36600,170000,88800,81200,3000,78200
08/03/2023,soja,Exportador,21/22,23000,7612300,6933800,678500,168800,509700
08/03/2023,soja,Exportador,22/23,32400,494300,403100,91200,300,90900
08/03/2023,soja,Industria,21/22,57200,28567800,15795200,12772600,10216400,2556200
08/03/2023,soja,Industria,22/23,635000,4122100.0000000005,671700,3450500,57100,3393300
08/03/2023,sorgo,Exportador,21/22,1500,1375800,1282700,93100,81200,11900
08/03/2023,sorgo,Exportador,22/23,4800,118700,117100,1600,0,1600
08/03/2023,sorgo,Industria,21/22,500,22000,22000,0,0,0
08/03/2023,sorgo,Industria,22/23,100,200,200,0,0,0
08/03/2023,trigo,Exportador,21/22,2800,18133200,14872700,3260500,1820300,1440200
08/03/2023,trigo,Exportador,22/23,17800,5755500,3295700,2459800,640100,1819700
08/03/2023,trigo,Industria,21/22,5800,4997100,3814000,1183100,1146600,36500
08/03/2023,trigo,Industria,22/23,96000,1913824,1416500,497300,244400,252900
15/03/2023,cebada cervecera,Exportador,21/22,0,1470200,1447200,23000,20900,2100
15/03/2023,cebada cervecera,Exportador,22/23,8700,688800,668800,20000,14500,5500
15/03/2023,cebada cervecera,Industria,21/22,15800,1352100,1115400,236700,219100,17600
15/03/2023,cebada cervecera,Industria,22/23,291400,597800,456400,141400,61200,80200
15/03/2023,cebada forrajera,Exportador,21/22,,2617700,2576200,41500,28000,13500
15/03/2023,cebada forrajera,Exportador,22/23,48100,1356100,1279100,77000,23000,53900
15/03/2023,girasol,Exportador,21/22,300,156600,145900,10700,6000,4700
15/03/2023,girasol,Exportador,22/23,2000,46700,16900,29800,14900,14900
15/03/2023,girasol,Industria,21/22,500,2847200,2433600,413600,339700,73900
15/03/2023,girasol,Industria,22/23,225000,1249600,852600,397000,56700,340300
15/03/2023,maíz,Exportador,21/22,104000,40918000,30382200,10535800,7006700,3529100
15/03/2023,maíz,Exportador,22/23,277100,8346500,3743100,4603400,266100,4337300
15/03/2023,maíz,Industria,21/22,525200,6406200,4897800,1508400,850700,657700
15/03/2023,maíz,Industria,22/23,36600,170000,88800,81200,3000,78200
15/03/2023,soja,Exportador,21/22,8500,7620500,6934500,686000,172100,513900
15/03/2023,soja,Exportador,22/23,1600,495900,404200,91700,400,91300
15/03/2023,soja,Industria,21/22,64000,28631800,15850200,12781600,10240300,2541300
